Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
15/02/2007,10:16:00,1.482,0.22,238.59,6.2,0,0,18.0
15/02/2007,10:17:00,1.472,0.214,237.79,6.2,0,0,17.0
15/02/2007,10:18:00,1.47,0.216,237.78,6.2,0,0,18.0
15/02/2007,10:19:00,1.47,0.216,237.8,6.2,0,0,17.0
15/02/2007,10:20:00,1.472,0.218,238.24,6.2,0,0,17.0
15/02/2007,10:21:00,1.474,0.218,238.59,6.2,0,0,18.0
15/02/2007,10:22:00,1.46,0.214,237.62,6.2,0,0,17.0
15/02/2007,10:23:00,1.472,0.22,238.84,6.2,0,0,17.0
15/02/2007,10:24:00,1.476,0.222,239.24,6.2,0,0,18.0
15/02/2007,10:25:00,1.468,0.218,238.58,6.2,0,0,17.0
15/02/2007,10:26:00,1.46,0.2,239.51,6,0,0,18.0
15/02/2007,10:27:00,1.334,0,239.91,5.6,0,0,18.0
15/02/2007,10:28:00,1.316,0,239.48,5.4,0,0,17.0
15/02/2007,10:29:00,1.326,0,240.49,5.4,0,0,18.0
15/02/2007,10:30:00,1.326,0,240.35,5.4,0,0,18.0
15/02/2007,10:31:00,1.314,0,239.38,5.4,0,0,17.0
15/02/2007,10:32:00,1.314,0,239.3,5.4,0,0,18.0
15/02/2007,10:33:00,1.314,0,239.28,5.4,0,0,17.0
15/02/2007,10:34:00,1.32,0,239.85,5.4,0,0,18.0
15/02/2007,10:35:00,1.32,0,239.93,5.4,0,0,18.0
15/02/2007,10:36:00,1.314,0,239.42,5.4,0,0,17.0
15/02/2007,10:37:00,1.31,0,239.06,5.4,0,0,18.0
15/02/2007,10:38:00,1.322,0,240.21,5.4,0,0,17.0
15/02/2007,10:39:00,1.318,0,239.79,5.4,0,0,18.0
15/02/2007,10:40:00,1.314,0,239.43,5.4,0,0,18.0
15/02/2007,10:41:00,1.318,0,239.84,5.4,0,0,17.0
15/02/2007,10:42:00,1.316,0,239.55,5.4,0,0,18.0
15/02/2007,10:43:00,1.324,0,240.27,5.4,0,0,18.0
15/02/2007,10:44:00,1.326,0,240.42,5.4,0,0,17.0
15/02/2007,10:45:00,1.326,0,240.48,5.4,0,0,18.0
15/02/2007,10:46:00,1.334,0,241.2,5.4,0,0,18.0
15/02/2007,10:47:00,1.34,0,241.82,5.4,0,0,18.0
15/02/2007,10:48:00,1.336,0,241.45,5.4,0,0,18.0
15/02/2007,10:49:00,1.336,0,241.48,5.4,0,0,17.0
15/02/2007,10:50:00,1.34,0,241.84,5.4,0,0,18.0
15/02/2007,10:51:00,1.406,0.078,240.37,5.8,0,0,18.0
15/02/2007,10:52:00,1.428,0.124,239.9,6,0,0,18.0
15/02/2007,10:53:00,1.42,0.122,239.56,5.8,0,0,17.0
15/02/2007,10:54:00,1.42,0.122,239.6,5.8,0,0,18.0
15/02/2007,10:55:00,1.42,0.122,239.78,5.8,0,0,17.0
15/02/2007,10:56:00,1.428,0.128,240.62,5.8,0,0,18.0
15/02/2007,10:57:00,1.414,0.12,239.41,5.8,0,0,18.0
15/02/2007,10:58:00,1.418,0.124,239.9,5.8,0,0,17.0
15/02/2007,10:59:00,1.416,0.124,239.9,5.8,0,0,18.0
15/02/2007,11:00:00,1.41,0.122,239.45,5.8,0,0,18.0
15/02/2007,11:01:00,1.412,0.124,239.76,5.8,0,0,17.0
15/02/2007,11:02:00,1.432,0.138,238.9,6,0,0,18.0
15/02/2007,11:03:00,1.48,0.222,239.13,6.2,0,0,17.0
15/02/2007,11:04:00,1.488,0.226,239.88,6.2,0,0,18.0
15/02/2007,11:05:00,1.478,0.208,240.17,6.2,0,0,18.0
15/02/2007,11:06:00,1.396,0.094,240.01,5.8,0,0,17.0
15/02/2007,11:07:00,1.396,0.094,240.08,5.8,0,0,18.0
15/02/2007,11:08:00,1.398,0.096,240.36,5.8,0,0,18.0
15/02/2007,11:09:00,1.404,0.1,241.15,5.8,0,0,17.0
15/02/2007,11:10:00,1.394,0.096,240.23,5.8,0,0,18.0
15/02/2007,11:11:00,1.404,0.1,241.27,5.8,0,0,18.0
15/02/2007,11:12:00,1.398,0.098,240.89,5.8,0,0,18.0
15/02/2007,11:13:00,1.392,0.096,240.28,5.8,0,0,17.0
15/02/2007,11:14:00,1.32,0,239.23,5.4,0,0,18.0
15/02/2007,11:15:00,1.322,0,240.05,5.4,0,0,18.0
15/02/2007,11:16:00,1.32,0,239.96,5.4,0,0,17.0
15/02/2007,11:17:00,1.32,0,239.99,5.4,0,0,18.0
15/02/2007,11:18:00,1.308,0,238.83,5.4,0,0,17.0
15/02/2007,11:19:00,1.326,0,240.37,5.4,0,0,18.0
15/02/2007,11:20:00,1.314,0,239.41,5.4,0,0,18.0
15/02/2007,11:21:00,1.306,0,238.52,5.4,0,0,17.0
15/02/2007,11:22:00,1.302,0,238.12,5.4,0,0,18.0
15/02/2007,11:23:00,1.316,0,239.58,5.4,0,0,17.0
15/02/2007,11:24:00,1.326,0,240.34,5.4,0,0,18.0
15/02/2007,11:25:00,1.328,0,240.56,5.4,0,0,18.0
15/02/2007,11:26:00,1.318,0,239.78,5.4,0,0,17.0
15/02/2007,11:27:00,1.32,0,239.93,5.4,0,0,18.0
15/02/2007,11:28:00,1.322,0,240.08,5.4,0,0,18.0
15/02/2007,11:29:00,1.32,0,239.89,5.4,0,0,17.0
15/02/2007,11:30:00,1.37,0,240.2,5.6,0,0,18.0
15/02/2007,11:31:00,1.438,0.13,240.83,6,0,0,18.0
15/02/2007,11:32:00,1.432,0.126,240.43,6,0,0,17.0
15/02/2007,11:33:00,1.422,0.124,239.79,5.8,0,0,18.0
15/02/2007,11:34:00,1.434,0.13,240.9,6,0,0,18.0
15/02/2007,11:35:00,1.432,0.13,241,6,0,0,18.0
15/02/2007,11:36:00,1.432,0.13,241.05,6,0,0,17.0
15/02/2007,11:37:00,1.424,0.128,240.45,5.8,0,0,18.0
15/02/2007,11:38:00,1.426,0.13,240.8,5.8,0,0,18.0
15/02/2007,11:39:00,1.422,0.128,240.54,5.8,0,0,18.0
15/02/2007,11:40:00,1.416,0.126,239.96,5.8,0,0,17.0
15/02/2007,11:41:00,1.422,0.128,240.6,5.8,0,0,18.0
15/02/2007,11:42:00,1.424,0.13,240.9,5.8,0,0,18.0
15/02/2007,11:43:00,1.426,0.13,241.02,5.8,0,0,18.0
15/02/2007,11:44:00,1.42,0.128,240.67,5.8,0,0,17.0
15/02/2007,11:45:00,1.33,0,240.45,5.4,0,0,18.0
15/02/2007,11:46:00,1.332,0,241.18,5.4,0,0,18.0
15/02/2007,11:47:00,1.334,0,241.24,5.4,0,0,18.0
15/02/2007,11:48:00,1.326,0,240.59,5.4,0,0,17.0
15/02/2007,11:49:00,1.33,0,240.9,5.4,0,0,18.0
15/02/2007,11:50:00,1.38,0,241.04,5.8,0,0,18.0
15/02/2007,11:51:00,1.402,0.1,240.59,5.8,0,0,18.0
15/02/2007,11:52:00,1.394,0.096,239.82,5.8,0,0,17.0
15/02/2007,11:53:00,1.404,0.1,240.71,5.8,0,0,18.0
15/02/2007,11:54:00,1.416,0.104,241.91,5.8,0,0,18.0
15/02/2007,11:55:00,1.404,0.1,240.83,5.8,0,0,18.0
15/02/2007,11:56:00,1.398,0.098,240.53,5.8,0,0,18.0
15/02/2007,11:57:00,1.414,0.106,242.03,5.8,0,0,18.0
15/02/2007,11:58:00,1.416,0.106,242.41,5.8,0,0,18.0
15/02/2007,11:59:00,1.396,0.1,240.63,5.8,0,0,17.0
15/02/2007,12:00:00,1.4,0.102,241.06,5.8,0,0,18.0
15/02/2007,12:01:00,1.354,0,240.82,5.6,0,0,18.0
15/02/2007,12:02:00,1.324,0,240.24,5.4,0,0,18.0
15/02/2007,12:03:00,1.318,0,239.82,5.4,0,0,17.0
15/02/2007,12:04:00,1.32,0,240.02,5.4,0,0,18.0
15/02/2007,12:05:00,1.318,0,239.71,5.4,0,0,17.0
15/02/2007,12:06:00,1.316,0,239.47,5.4,0,0,18.0
15/02/2007,12:07:00,1.332,0,241.02,5.4,0,0,18.0
15/02/2007,12:08:00,1.326,0,240.57,5.4,0,0,18.0
15/02/2007,12:09:00,1.324,0,240.26,5.4,0,0,17.0
15/02/2007,12:10:00,1.41,0.088,239.94,5.8,0,0,18.0
15/02/2007,12:11:00,1.424,0.124,239.6,6,0,0,17.0
15/02/2007,12:12:00,1.426,0.126,240.05,5.8,0,0,18.0
15/02/2007,12:13:00,1.42,0.124,239.75,5.8,0,0,18.0
15/02/2007,12:14:00,1.434,0.13,241.14,6,0,0,18.0
15/02/2007,12:15:00,1.434,0.132,241.19,6,0,0,17.0
15/02/2007,12:16:00,1.418,0.124,239.82,5.8,0,0,18.0
15/02/2007,12:17:00,1.414,0.122,239.57,5.8,0,0,18.0
15/02/2007,12:18:00,1.42,0.126,240.17,5.8,0,0,17.0
15/02/2007,12:19:00,1.42,0.126,240.37,5.8,0,0,18.0
15/02/2007,12:20:00,1.416,0.124,239.94,5.8,0,0,18.0
15/02/2007,12:21:00,1.422,0.128,240.75,5.8,0,0,17.0
15/02/2007,12:22:00,1.432,0.134,241.55,5.8,0,0,18.0
15/02/2007,12:23:00,1.424,0.13,240.95,5.8,0,0,18.0
15/02/2007,12:24:00,1.372,0.062,240.51,5.6,0,0,18.0
