Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
23/01/2007,18:07:00,2.652,0.342,241.4,11,0,1,0.0
23/01/2007,18:08:00,3.018,0.254,240.94,12.6,0,1,0.0
23/01/2007,18:09:00,3.1,0.214,241.31,12.8,0,0,0.0
23/01/2007,18:10:00,3.086,0.21,240.85,12.8,0,0,0.0
23/01/2007,18:11:00,3.074,0.208,240.31,12.8,0,0,0.0
23/01/2007,18:12:00,3.068,0.204,239.82,12.8,0,0,0.0
23/01/2007,18:13:00,3.072,0.204,239.36,12.8,0,0,0.0
23/01/2007,18:14:00,3.074,0.208,239.93,12.8,0,0,0.0
23/01/2007,18:15:00,3.114,0.112,239.64,13,0,0,0.0
23/01/2007,18:16:00,3.11,0.074,240.08,13,0,0,0.0
23/01/2007,18:17:00,2.686,0.082,240.87,11,0,0,0.0
23/01/2007,18:18:00,2.676,0.08,240.28,11,0,0,0.0
23/01/2007,18:19:00,2.672,0.078,239.77,11,0,0,0.0
23/01/2007,18:20:00,2.582,0.084,241.12,10.6,0,0,0.0
23/01/2007,18:21:00,2.466,0.088,241.91,10.2,0,0,0.0
23/01/2007,18:22:00,2.01,0,242.78,8.2,0,0,0.0
23/01/2007,18:23:00,2.022,0,242.3,8.2,0,0,0.0
23/01/2007,18:24:00,2.022,0,242.35,8.2,0,0,0.0
23/01/2007,18:25:00,2.008,0,241.63,8.2,0,0,0.0
23/01/2007,18:26:00,2.098,0,241.03,8.6,0,0,0.0
23/01/2007,18:27:00,2.384,0.09,240.98,9.8,0,0,0.0
23/01/2007,18:28:00,2.504,0.084,240.52,10.4,0,0,0.0
23/01/2007,18:29:00,2.514,0.082,239.91,10.4,0,0,0.0
23/01/2007,18:30:00,2.382,0.084,240.4,9.8,0,0,0.0
23/01/2007,18:31:00,2.386,0.086,240.76,9.8,0,0,0.0
23/01/2007,18:32:00,2.258,0.088,240.79,9.4,0,0,0.0
23/01/2007,18:33:00,2.214,0.09,240.67,9.2,0,0,0.0
23/01/2007,18:34:00,2.438,0.09,241.45,10,0,0,0.0
23/01/2007,18:35:00,2.466,0.088,241.18,10.2,0,0,0.0
23/01/2007,18:36:00,2.22,0.09,240.72,9.2,0,0,0.0
23/01/2007,18:37:00,2.264,0.084,239.61,9.4,0,0,0.0
23/01/2007,18:38:00,2.42,0.108,240.46,10,0,0,0.0
23/01/2007,18:39:00,2.266,0.122,241.28,9.4,0,0,0.0
23/01/2007,18:40:00,2.254,0.12,241.04,9.2,0,0,0.0
23/01/2007,18:41:00,2.492,0.114,241.22,10.4,0,0,0.0
23/01/2007,18:42:00,2.362,0.124,241.76,9.8,0,0,0.0
23/01/2007,18:43:00,2.382,0.124,242.03,9.8,0,0,0.0
23/01/2007,18:44:00,2.076,0.128,242.15,8.6,0,0,0.0
23/01/2007,18:45:00,2.072,0.124,241.04,8.6,0,0,0.0
23/01/2007,18:46:00,2.046,0.128,241.91,8.4,0,0,0.0
23/01/2007,18:47:00,2.026,0.13,242.33,8.4,0,0,0.0
23/01/2007,18:48:00,2.022,0.13,242.12,8.2,0,0,0.0
23/01/2007,18:49:00,2.014,0.126,241.37,8.2,0,0,0.0
23/01/2007,18:50:00,2.076,0.12,240.15,8.6,0,0,0.0
23/01/2007,18:51:00,2.19,0.12,240.66,9,0,0,0.0
23/01/2007,18:52:00,2.194,0.122,241.08,9,0,0,0.0
23/01/2007,18:53:00,2.114,0,241.16,8.8,0,0,0.0
23/01/2007,18:54:00,2.082,0,240.15,8.6,0,0,0.0
23/01/2007,18:55:00,2.216,0,240.21,9.2,0,0,0.0
23/01/2007,18:56:00,2.174,0,239.54,9,0,0,0.0
23/01/2007,18:57:00,2.374,0,238.9,10,0,0,0.0
23/01/2007,18:58:00,2.37,0,238.93,9.8,0,0,0.0
23/01/2007,18:59:00,2.368,0,238.95,9.8,0,0,0.0
23/01/2007,19:00:00,2.378,0,239.61,9.8,0,0,0.0
23/01/2007,19:01:00,2.38,0,239.75,10,0,0,0.0
23/01/2007,19:02:00,2.398,0,240.87,10,0,0,0.0
23/01/2007,19:03:00,2.406,0,241.38,10,0,0,0.0
23/01/2007,19:04:00,2.404,0,241.05,10,0,0,0.0
23/01/2007,19:05:00,2.402,0,240.7,10,0,0,0.0
23/01/2007,19:06:00,2.48,0,240.18,10.4,0,0,0.0
23/01/2007,19:07:00,2.538,0,239.4,10.6,0,0,0.0
23/01/2007,19:08:00,2.616,0,238.88,11.2,0,0,0.0
23/01/2007,19:09:00,4.33,0,237.73,18.2,0,0,0.0
23/01/2007,19:10:00,4.32,0,236.9,18.2,0,0,0.0
23/01/2007,19:11:00,4.334,0,236.66,18.2,0,0,0.0
23/01/2007,19:12:00,4.394,0.084,236.81,18.4,0,0,0.0
23/01/2007,19:13:00,4.384,0.082,236.66,18.4,0,0,0.0
23/01/2007,19:14:00,4.52,0.082,237.55,19,0,0,0.0
23/01/2007,19:15:00,4.856,0.114,236.94,20.4,0,0,0.0
23/01/2007,19:16:00,4.918,0.088,236.8,20.8,0,0,0.0
23/01/2007,19:17:00,4.99,0.2,236.88,21,0,0,0.0
23/01/2007,19:18:00,4.988,0.2,236.84,21,0,0,0.0
23/01/2007,19:19:00,5.006,0.202,237.09,21,0,0,0.0
23/01/2007,19:20:00,3.056,0.23,239.82,12.8,0,0,0.0
23/01/2007,19:21:00,3.028,0.234,240.37,12.6,0,0,0.0
23/01/2007,19:22:00,3.012,0.228,239.63,12.6,0,0,0.0
23/01/2007,19:23:00,3.212,0.226,239.33,13.6,0,0,0.0
23/01/2007,19:24:00,5,0.204,237.48,21,0,0,0.0
23/01/2007,19:25:00,5.028,0.21,238.39,21,0,0,0.0
23/01/2007,19:26:00,4.996,0.138,238.52,20.8,0,0,0.0
23/01/2007,19:27:00,4.974,0.11,238.65,20.8,0,0,0.0
23/01/2007,19:28:00,3.656,0.124,239.74,15.8,0,0,0.0
23/01/2007,19:29:00,2.944,0.132,240.26,12.2,0,0,0.0
23/01/2007,19:30:00,2.814,0.128,239.16,11.8,0,0,0.0
23/01/2007,19:31:00,2.662,0.13,239.76,11,0,0,0.0
23/01/2007,19:32:00,4.618,0.108,237.92,19.4,0,0,0.0
23/01/2007,19:33:00,4.776,0.104,236.91,20.2,0,0,0.0
23/01/2007,19:34:00,4.882,0.052,236.69,20.6,0,0,0.0
23/01/2007,19:35:00,4.836,0,236.92,20.4,0,0,0.0
23/01/2007,19:36:00,4.314,0,237.25,18.6,0,0,0.0
23/01/2007,19:37:00,2.508,0,238.56,10.4,0,0,0.0
23/01/2007,19:38:00,2.518,0,239.1,10.6,0,0,0.0
23/01/2007,19:39:00,2.532,0,240.03,10.6,0,0,0.0
23/01/2007,19:40:00,3.608,0,238.98,15.6,0,0,0.0
23/01/2007,19:41:00,4.514,0,238.5,18.8,0,0,0.0
23/01/2007,19:42:00,4.354,0,239.16,18.2,0,0,0.0
23/01/2007,19:43:00,4.642,0,238.83,19.4,0,0,0.0
23/01/2007,19:44:00,4.538,0,238.45,19,0,0,0.0
23/01/2007,19:45:00,2.538,0,240.47,10.6,0,0,0.0
23/01/2007,19:46:00,2.452,0,241.27,10.2,0,0,0.0
23/01/2007,19:47:00,2.454,0,241.24,10.2,0,0,0.0
23/01/2007,19:48:00,2.898,0,240.2,12.6,0,0,0.0
23/01/2007,19:49:00,4.45,0,237.91,18.6,0,0,0.0
23/01/2007,19:50:00,4.424,0,237.17,18.6,0,0,0.0
23/01/2007,19:51:00,4.434,0,237.75,18.6,0,0,0.0
23/01/2007,19:52:00,4.452,0,238.35,18.6,0,0,0.0
23/01/2007,19:53:00,2.836,0,240.51,12.8,0,0,0.0
23/01/2007,19:54:00,1.95,0,241.94,8,0,0,0.0
23/01/2007,19:55:00,2.064,0.06,241.41,8.6,0,0,0.0
23/01/2007,19:56:00,2.068,0.114,241.74,8.4,0,1,0.0
23/01/2007,19:57:00,3.414,0.152,239.75,14.8,0,1,0.0
23/01/2007,19:58:00,4.024,0.324,238.94,16.8,0,1,0.0
23/01/2007,19:59:00,3.936,0.328,239.31,16.4,0,2,0.0
23/01/2007,20:00:00,3.864,0.328,238.96,16.2,0,1,0.0
23/01/2007,20:01:00,2.09,0.518,241.41,8.8,0,2,0.0
23/01/2007,20:02:00,2.15,0.558,241.4,9.2,0,1,0.0
23/01/2007,20:03:00,2.152,0.554,241.9,9.2,0,1,0.0
23/01/2007,20:04:00,3.602,0.522,239.45,15.6,0,2,0.0
23/01/2007,20:05:00,4.166,0.51,239.01,17.4,0,1,0.0
23/01/2007,20:06:00,4.172,0.51,239.44,17.4,0,2,0.0
23/01/2007,20:07:00,4.174,0.506,239.63,17.4,0,1,0.0
23/01/2007,20:08:00,2.21,0.534,241.93,9.4,0,1,0.0
23/01/2007,20:09:00,2.132,0.53,241.73,9,0,2,0.0
23/01/2007,20:10:00,2.114,0.522,241.1,9,0,1,0.0
23/01/2007,20:11:00,3.3,0.446,238.07,14.6,0,1,0.0
23/01/2007,20:12:00,3.97,0.354,236.13,16.8,0,2,0.0
23/01/2007,20:13:00,3.882,0.244,235.82,16.4,0,1,0.0
23/01/2007,20:14:00,3.838,0.162,236.07,16.2,0,0,0.0
23/01/2007,20:15:00,2.256,0.124,238.18,10,0,0,0.0
23/01/2007,20:16:00,1.614,0,238.98,6.6,0,0,0.0
23/01/2007,20:17:00,1.616,0,239.13,6.6,0,0,0.0
23/01/2007,20:18:00,2.792,0,237.5,12.4,0,0,0.0
23/01/2007,20:19:00,3.602,0,236.35,15.2,0,0,0.0
23/01/2007,20:20:00,3.63,0,237.34,15.2,0,0,0.0
23/01/2007,20:21:00,3.638,0,237.71,15.2,0,0,0.0
23/01/2007,20:22:00,1.8,0,239.58,7.8,0,0,0.0
23/01/2007,20:23:00,1.64,0,240.77,6.8,0,0,0.0
23/01/2007,20:24:00,1.896,0,240.33,7.8,0,0,0.0
23/01/2007,20:25:00,3.3,0,237.86,14.4,0,0,0.0
23/01/2007,20:26:00,4.262,0,238,17.8,0,0,0.0
23/01/2007,20:27:00,4.288,0,238.7,17.8,0,0,0.0
23/01/2007,20:28:00,3.912,0,238.91,16.6,0,0,0.0
23/01/2007,20:29:00,2.248,0,240.42,9.2,0,0,0.0
23/01/2007,20:30:00,2.642,0,239.57,11.2,0,0,2.0
23/01/2007,20:31:00,3.78,0,238.11,15.8,0,0,18.0
23/01/2007,20:32:00,5.47,0,236.07,23.4,0,0,18.0
23/01/2007,20:33:00,6.036,0,236.05,25.4,0,0,17.0
23/01/2007,20:34:00,6,0,235.37,25.4,0,0,18.0
23/01/2007,20:35:00,5.076,0,236.37,21.8,0,0,17.0
23/01/2007,20:36:00,3.474,0,237.7,14.6,0,0,17.0
23/01/2007,20:37:00,3.38,0.09,237.43,14.2,0,0,18.0
23/01/2007,20:38:00,3.658,0.09,235.73,15.8,0,0,17.0
23/01/2007,20:39:00,4.596,0.076,234.99,19.6,0,0,17.0
23/01/2007,20:40:00,4.504,0.076,234.66,19.2,0,0,17.0
23/01/2007,20:41:00,4.988,0.078,234.1,21.2,0,0,17.0
23/01/2007,20:42:00,4.172,0.084,234.9,18.2,0,0,16.0
23/01/2007,20:43:00,3.05,0.096,236.15,12.8,0,0,18.0
23/01/2007,20:44:00,3.098,0.15,235.76,13,0,0,17.0
23/01/2007,20:45:00,3.348,0.196,236.73,14.4,0,0,17.0
23/01/2007,20:46:00,5.064,0.174,234.34,21.6,0,0,17.0
23/01/2007,20:47:00,5.078,0.176,234.88,21.6,0,0,17.0
23/01/2007,20:48:00,5.064,0.176,234.59,21.6,0,0,17.0
23/01/2007,20:49:00,4.274,0.188,236.17,18.6,0,0,17.0
23/01/2007,20:50:00,3.152,0.202,237.84,13.2,0,0,17.0
23/01/2007,20:51:00,3.132,0.176,237.83,13.2,0,0,17.0
23/01/2007,20:52:00,3.408,0.068,237.01,14.6,0,0,18.0
23/01/2007,20:53:00,5.016,0.054,235.59,21.2,0,0,17.0
23/01/2007,20:54:00,4.988,0.052,234.98,21.2,0,0,17.0
23/01/2007,20:55:00,4.964,0.05,234.39,21,0,0,16.0
23/01/2007,20:56:00,3.294,0.066,236.18,14.2,0,0,18.0
23/01/2007,20:57:00,2.966,0.07,236.71,12.4,0,0,17.0
23/01/2007,20:58:00,2.93,0,236.87,12.2,0,0,17.0
23/01/2007,20:59:00,3.824,0,236.1,16.6,0,0,17.0
23/01/2007,21:00:00,4.846,0,234.8,20.6,0,0,17.0
23/01/2007,21:01:00,4.848,0,234.93,20.6,0,0,17.0
23/01/2007,21:02:00,4.114,0,235.99,17.8,0,0,17.0
23/01/2007,21:03:00,2.74,0,238.38,11.4,0,0,17.0
23/01/2007,21:04:00,2.678,0,239.25,11.2,0,0,18.0
23/01/2007,21:05:00,2.692,0,239.78,11.2,0,0,17.0
23/01/2007,21:06:00,3.232,0,239.17,13.8,0,0,18.0
23/01/2007,21:07:00,4.024,0,237.89,16.8,0,0,17.0
23/01/2007,21:08:00,4.208,0,237.41,17.6,0,0,18.0
23/01/2007,21:09:00,4.028,0,238.04,17,0,0,13.0
23/01/2007,21:10:00,2.74,0,239.04,12,0,0,4.0
23/01/2007,21:11:00,2.284,0,239.65,9.4,0,0,17.0
23/01/2007,21:12:00,2.204,0,240.93,9,0,0,18.0
23/01/2007,21:13:00,2.816,0,240.14,12.4,0,0,18.0
23/01/2007,21:14:00,4.234,0,238.62,17.6,0,0,17.0
23/01/2007,21:15:00,4.248,0,239.13,17.6,0,0,18.0
23/01/2007,21:16:00,4.316,0.048,238.97,18,0,0,17.0
23/01/2007,21:17:00,2.828,0.118,240.18,12.2,0,0,18.0
23/01/2007,21:18:00,4.336,0.102,238.17,18.2,0,0,17.0
23/01/2007,21:19:00,3.85,0.112,239.55,16.4,0,0,18.0
23/01/2007,21:20:00,2.324,0.128,240.66,9.6,0,0,18.0
23/01/2007,21:21:00,2.304,0.122,239.61,9.6,0,0,17.0
23/01/2007,21:22:00,2.306,0.124,239.83,9.6,0,0,18.0
23/01/2007,21:23:00,2.276,0.126,239.45,9.4,0,0,18.0
23/01/2007,21:24:00,3.942,0.102,237.46,16.8,0,0,17.0
23/01/2007,21:25:00,4.15,0.096,236.38,17.4,0,0,17.0
23/01/2007,21:26:00,4.18,0.096,236.87,17.6,0,0,17.0
